,Date Time,Doctors (count),Nurses(Count),Doctors on-call (Count),Nurses on-call (Count),Total Hospital Beds (Count),Hospital Beds Open (Count),Hospital Beds Occupied (Count),Ambulances On Duty (Count)
445,2022-01-19 13:00:00,140,286,13,10,752,568,184,13
446,2022-01-19 14:00:00,129,277,13,17,744,634,110,11
447,2022-01-19 15:00:00,144,269,12,16,697,560,137,10
448,2022-01-19 16:00:00,129,275,10,17,534,385,149,9
449,2022-01-19 17:00:00,146,259,14,14,613,432,181,11
450,2022-01-19 18:00:00,120,273,10,17,729,515,214,6
451,2022-01-19 19:00:00,139,287,14,13,663,506,157,11
452,2022-01-19 20:00:00,137,255,5,19,548,442,106,8
453,2022-01-19 21:00:00,122,261,7,18,663,589,74,13
454,2022-01-19 22:00:00,126,294,7,12,552,434,118,10
455,2022-01-19 23:00:00,138,277,14,15,789,626,163,8
456,2022-01-20 00:00:00,149,257,13,14,642,513,129,7
457,2022-01-20 01:00:00,140,259,6,13,534,433,101,7
458,2022-01-20 02:00:00,140,275,9,17,574,460,114,12
459,2022-01-20 03:00:00,138,276,7,17,768,590,178,11
460,2022-01-20 04:00:00,133,266,13,19,552,399,153,8
461,2022-01-20 05:00:00,122,250,14,18,502,376,126,9
462,2022-01-20 06:00:00,122,283,14,16,739,659,80,5
463,2022-01-20 07:00:00,129,251,5,13,642,501,141,8
464,2022-01-20 08:00:00,126,283,5,10,722,539,183,7
465,2022-01-20 09:00:00,138,291,12,18,503,366,137,6
466,2022-01-20 10:00:00,127,256,6,18,525,430,95,13
467,2022-01-20 11:00:00,122,282,11,18,641,527,114,8
468,2022-01-20 12:00:00,120,290,9,18,580,412,168,8
469,2022-01-20 13:00:00,148,255,6,11,633,558,75,9
470,2022-01-20 14:00:00,125,289,9,13,701,588,113,13
471,2022-01-20 15:00:00,132,256,5,14,629,549,80,6
472,2022-01-20 16:00:00,129,258,8,17,756,615,141,7
473,2022-01-20 17:00:00,127,265,14,11,627,512,115,6
474,2022-01-20 18:00:00,143,270,6,18,585,468,117,9
475,2022-01-20 19:00:00,142,291,9,17,534,449,85,10
476,2022-01-20 20:00:00,131,273,13,15,779,657,122,11
477,2022-01-20 21:00:00,140,294,10,14,769,607,162,11
478,2022-01-20 22:00:00,121,267,6,19,534,427,107,6
479,2022-01-20 23:00:00,142,254,9,11,713,503,210,9
480,2022-01-21 00:00:00,138,255,7,13,655,491,164,14
481,2022-01-21 01:00:00,126,254,11,11,630,537,93,5
482,2022-01-21 02:00:00,128,258,6,15,660,541,119,8
483,2022-01-21 03:00:00,140,268,13,15,645,468,177,12
484,2022-01-21 04:00:00,122,287,8,13,631,459,172,7
485,2022-01-21 05:00:00,141,253,6,12,745,641,104,8
486,2022-01-21 06:00:00,131,290,7,10,717,615,102,6
487,2022-01-21 07:00:00,145,278,7,17,660,470,190,8
488,2022-01-21 08:00:00,139,260,11,14,587,459,128,10
489,2022-01-21 09:00:00,121,295,8,19,703,583,120,11
490,2022-01-21 10:00:00,142,255,12,16,730,620,110,12
491,2022-01-21 11:00:00,131,267,11,18,594,461,133,13
492,2022-01-21 12:00:00,142,270,9,17,594,451,143,12
493,2022-01-21 13:00:00,123,260,5,15,556,460,96,7
494,2022-01-21 14:00:00,145,292,8,19,724,601,123,6
495,2022-01-21 15:00:00,137,282,6,17,726,586,140,14
496,2022-01-21 16:00:00,129,297,13,18,623,538,85,6
497,2022-01-21 17:00:00,149,293,14,15,623,528,95,7
498,2022-01-21 18:00:00,128,269,14,13,609,427,182,9
499,2022-01-21 19:00:00,144,278,7,14,632,561,71,6
500,2022-01-21 20:00:00,146,280,5,15,501,360,141,6
501,2022-01-21 21:00:00,133,293,7,13,707,617,90,14
502,2022-01-21 22:00:00,131,295,13,11,620,540,80,12
503,2022-01-21 23:00:00,129,251,13,13,683,522,161,7
504,2022-01-22 00:00:00,125,292,11,19,725,563,162,13
505,2022-01-22 01:00:00,126,296,9,16,511,445,66,12
506,2022-01-22 02:00:00,132,269,8,17,585,440,145,11
507,2022-01-22 03:00:00,126,255,10,12,621,514,107,10
508,2022-01-22 04:00:00,137,265,14,14,640,483,157,7
509,2022-01-22 05:00:00,129,261,12,15,682,507,175,5
510,2022-01-22 06:00:00,143,259,8,11,757,563,194,9
511,2022-01-22 07:00:00,120,264,14,16,656,541,115,11
512,2022-01-22 08:00:00,147,276,14,14,654,561,93,14
513,2022-01-22 09:00:00,134,254,14,10,672,507,165,9
514,2022-01-22 10:00:00,125,280,11,15,690,485,205,12
515,2022-01-22 11:00:00,126,275,10,17,720,520,200,14
516,2022-01-22 12:00:00,122,255,13,10,560,443,117,10
517,2022-01-22 13:00:00,128,284,6,12,671,539,132,11
518,2022-01-22 14:00:00,123,298,10,19,629,526,103,10
519,2022-01-22 15:00:00,126,250,14,15,664,520,144,5
520,2022-01-22 16:00:00,137,251,12,18,512,444,68,9
521,2022-01-22 17:00:00,127,281,6,19,565,502,63,13
522,2022-01-22 18:00:00,135,299,6,12,745,538,207,9
523,2022-01-22 19:00:00,146,261,14,19,731,642,89,12
524,2022-01-22 20:00:00,126,278,5,14,500,383,117,5
525,2022-01-22 21:00:00,132,275,5,15,714,601,113,9
526,2022-01-22 22:00:00,138,277,13,14,723,577,146,14
527,2022-01-22 23:00:00,131,290,9,15,781,680,101,13
528,2022-01-23 00:00:00,134,265,9,14,500,351,149,10
529,2022-01-23 01:00:00,147,263,10,14,765,562,203,6
530,2022-01-23 02:00:00,127,277,12,13,757,530,227,12
531,2022-01-23 03:00:00,146,291,5,19,791,632,159,10
532,2022-01-23 04:00:00,141,252,5,14,546,429,117,10
533,2022-01-23 05:00:00,146,295,11,18,558,481,77,13
534,2022-01-23 06:00:00,148,275,14,19,504,453,51,7
535,2022-01-23 07:00:00,122,281,7,14,682,488,194,10
536,2022-01-23 08:00:00,133,263,9,10,513,395,118,13
537,2022-01-23 09:00:00,128,251,11,10,738,641,97,8
538,2022-01-23 10:00:00,141,285,13,17,757,575,182,13
539,2022-01-23 11:00:00,123,286,9,14,633,447,186,11
540,2022-01-23 12:00:00,131,271,5,19,634,552,82,13
541,2022-01-23 13:00:00,123,282,13,19,782,557,225,9
542,2022-01-23 14:00:00,120,294,13,11,559,458,101,11
543,2022-01-23 15:00:00,146,261,11,10,741,524,217,7
544,2022-01-23 16:00:00,124,253,9,12,613,447,166,13
545,2022-01-23 17:00:00,144,285,14,14,732,620,112,14
546,2022-01-23 18:00:00,126,251,6,19,600,535,65,6
547,2022-01-23 19:00:00,143,267,12,10,553,412,141,5
548,2022-01-23 20:00:00,125,254,13,13,527,397,130,8
549,2022-01-23 21:00:00,137,283,13,18,696,530,166,8
550,2022-01-23 22:00:00,127,255,13,10,763,546,217,13
551,2022-01-23 23:00:00,130,272,11,13,619,493,126,8
552,2022-01-24 00:00:00,142,287,14,10,594,459,135,7
553,2022-01-24 01:00:00,136,299,10,10,677,565,112,10
554,2022-01-24 02:00:00,121,271,10,10,791,648,143,11
555,2022-01-24 03:00:00,131,271,13,19,548,454,94,10
556,2022-01-24 04:00:00,132,252,9,16,641,500,141,8
557,2022-01-24 05:00:00,148,262,8,13,748,549,199,5
558,2022-01-24 06:00:00,147,260,13,11,725,560,165,8
559,2022-01-24 07:00:00,123,259,14,10,643,537,106,13
560,2022-01-24 08:00:00,139,262,14,19,691,534,157,6
561,2022-01-24 09:00:00,132,285,9,15,626,467,159,10
562,2022-01-24 10:00:00,129,268,9,10,720,527,193,10
563,2022-01-24 11:00:00,127,270,10,16,599,529,70,11
564,2022-01-24 12:00:00,143,251,11,13,562,410,152,5
565,2022-01-24 13:00:00,124,293,6,18,797,662,135,6
566,2022-01-24 14:00:00,122,295,6,14,721,607,114,11
567,2022-01-24 15:00:00,120,270,9,10,750,562,188,14
568,2022-01-24 16:00:00,121,292,9,18,722,644,78,13
569,2022-01-24 17:00:00,131,288,8,11,626,525,101,8
570,2022-01-24 18:00:00,139,269,14,15,570,416,154,6
571,2022-01-24 19:00:00,142,251,5,19,589,420,169,9
572,2022-01-24 20:00:00,121,263,11,10,508,437,71,9
573,2022-01-24 21:00:00,124,280,10,17,552,408,144,8
574,2022-01-24 22:00:00,127,267,9,14,707,506,201,10
575,2022-01-24 23:00:00,136,259,14,12,669,481,188,5
576,2022-01-25 00:00:00,124,259,11,18,575,410,165,6
577,2022-01-25 01:00:00,142,277,7,15,710,594,116,13
578,2022-01-25 02:00:00,125,287,7,11,609,519,90,7
579,2022-01-25 03:00:00,142,257,8,11,540,438,102,6
580,2022-01-25 04:00:00,133,269,14,17,597,517,80,8
581,2022-01-25 05:00:00,121,283,12,16,541,446,95,8
582,2022-01-25 06:00:00,146,294,13,12,606,517,89,12
583,2022-01-25 07:00:00,126,267,9,14,772,606,166,8
584,2022-01-25 08:00:00,139,283,11,10,516,392,124,11
585,2022-01-25 09:00:00,129,263,14,11,570,467,103,5
586,2022-01-25 10:00:00,128,250,6,17,644,565,79,11
587,2022-01-25 11:00:00,142,284,14,12,554,410,144,10
588,2022-01-25 12:00:00,141,272,6,18,609,529,80,5
589,2022-01-25 13:00:00,137,297,10,16,606,436,170,9
590,2022-01-25 14:00:00,137,250,7,17,507,448,59,7
591,2022-01-25 15:00:00,124,261,7,15,753,616,137,6
592,2022-01-25 16:00:00,148,264,5,15,644,496,148,13
593,2022-01-25 17:00:00,122,255,13,18,660,537,123,9
594,2022-01-25 18:00:00,149,288,8,12,517,463,54,7
595,2022-01-25 19:00:00,131,290,10,14,628,494,134,13
596,2022-01-25 20:00:00,131,270,7,11,742,666,76,12
597,2022-01-25 21:00:00,123,264,6,15,566,451,115,5
598,2022-01-25 22:00:00,123,268,8,19,561,393,168,14
599,2022-01-25 23:00:00,141,259,14,12,506,375,131,9
600,2022-01-26 00:00:00,140,252,11,10,623,493,130,10
601,2022-01-26 01:00:00,127,270,8,12,689,567,122,6
602,2022-01-26 02:00:00,130,275,6,12,786,661,125,6
603,2022-01-26 03:00:00,148,277,9,19,537,454,83,7
604,2022-01-26 04:00:00,142,258,13,15,626,519,107,9
605,2022-01-26 05:00:00,146,298,12,11,652,554,98,6
606,2022-01-26 06:00:00,137,299,10,15,634,534,100,11
607,2022-01-26 07:00:00,135,271,11,18,733,559,174,10
608,2022-01-26 08:00:00,126,287,9,15,771,561,210,10
609,2022-01-26 09:00:00,143,292,7,19,748,595,153,10
610,2022-01-26 10:00:00,129,256,8,15,736,555,181,14
611,2022-01-26 11:00:00,138,282,8,13,519,435,84,10
612,2022-01-26 12:00:00,149,271,9,12,776,576,200,12
613,2022-01-26 13:00:00,121,298,14,15,725,637,88,8
614,2022-01-26 14:00:00,137,292,11,17,704,531,173,8
615,2022-01-26 15:00:00,135,280,5,10,795,623,172,12
616,2022-01-26 16:00:00,123,299,6,16,538,378,160,9
617,2022-01-26 17:00:00,144,251,11,13,613,545,68,14
618,2022-01-26 18:00:00,144,292,8,15,577,502,75,13
619,2022-01-26 19:00:00,123,275,14,13,745,554,191,12
620,2022-01-26 20:00:00,129,280,5,17,501,442,59,7
621,2022-01-26 21:00:00,132,271,7,18,606,489,117,8
622,2022-01-26 22:00:00,123,296,6,19,527,412,115,5
623,2022-01-26 23:00:00,143,282,9,19,527,403,124,10
624,2022-01-27 00:00:00,131,295,14,11,637,570,67,10
625,2022-01-27 01:00:00,143,293,11,18,574,453,121,6
626,2022-01-27 02:00:00,146,267,6,11,645,520,125,12
627,2022-01-27 03:00:00,141,290,14,19,763,561,202,12
628,2022-01-27 04:00:00,130,283,8,16,682,569,113,11
629,2022-01-27 05:00:00,147,280,7,12,523,458,65,13
630,2022-01-27 06:00:00,143,252,7,10,514,447,67,14
631,2022-01-27 07:00:00,140,253,8,10,702,577,125,9
632,2022-01-27 08:00:00,140,252,14,16,580,445,135,7
633,2022-01-27 09:00:00,136,283,12,14,778,666,112,8
634,2022-01-27 10:00:00,139,276,10,14,715,509,206,6
635,2022-01-27 11:00:00,149,254,14,13,605,482,123,12
636,2022-01-27 12:00:00,126,281,5,16,741,545,196,14
637,2022-01-27 13:00:00,132,250,9,16,782,598,184,7
638,2022-01-27 14:00:00,125,298,13,16,663,589,74,8
639,2022-01-27 15:00:00,131,268,6,18,518,429,89,14
640,2022-01-27 16:00:00,144,280,12,18,533,425,108,5
641,2022-01-27 17:00:00,135,266,5,16,592,434,158,11
642,2022-01-27 18:00:00,135,291,9,15,700,497,203,8
643,2022-01-27 19:00:00,142,281,14,14,659,525,134,8
644,2022-01-27 20:00:00,141,280,12,14,695,554,141,12
645,2022-01-27 21:00:00,124,289,7,16,678,572,106,7
646,2022-01-27 22:00:00,141,296,5,14,673,537,136,5
647,2022-01-27 23:00:00,142,293,10,18,652,507,145,12
648,2022-01-28 00:00:00,122,291,12,10,708,521,187,11
649,2022-01-28 01:00:00,124,281,5,13,617,451,166,8
650,2022-01-28 02:00:00,128,289,7,19,559,410,149,7
651,2022-01-28 03:00:00,123,260,14,12,685,568,117,7
652,2022-01-28 04:00:00,133,264,5,15,698,489,209,13
653,2022-01-28 05:00:00,125,285,13,19,605,486,119,13
654,2022-01-28 06:00:00,127,276,14,19,545,489,56,12
655,2022-01-28 07:00:00,148,263,14,11,641,569,72,12
656,2022-01-28 08:00:00,122,278,13,14,607,503,104,9
657,2022-01-28 09:00:00,139,290,14,14,753,598,155,9
658,2022-01-28 10:00:00,135,254,9,12,548,425,123,10
659,2022-01-28 11:00:00,129,288,14,10,553,470,83,10
660,2022-01-28 12:00:00,138,271,7,18,706,585,121,12
661,2022-01-28 13:00:00,140,280,7,12,773,645,128,6
662,2022-01-28 14:00:00,144,277,8,17,616,479,137,11
663,2022-01-28 15:00:00,127,265,7,18,708,585,123,8
664,2022-01-28 16:00:00,131,282,7,10,726,512,214,10
665,2022-01-28 17:00:00,143,281,9,18,605,442,163,8
666,2022-01-28 18:00:00,148,286,11,19,699,555,144,7
667,2022-01-28 19:00:00,140,263,13,12,589,528,61,14
668,2022-01-28 20:00:00,138,260,5,10,587,427,160,7
669,2022-01-28 21:00:00,140,293,5,13,798,689,109,10
670,2022-01-28 22:00:00,139,285,6,14,793,592,201,13
671,2022-01-28 23:00:00,141,281,5,14,557,498,59,10
672,2022-01-29 00:00:00,148,297,5,10,559,443,116,7
673,2022-01-29 01:00:00,135,280,5,16,645,521,124,12
674,2022-01-29 02:00:00,137,287,6,15,626,500,126,12
675,2022-01-29 03:00:00,131,284,7,10,522,387,135,8
676,2022-01-29 04:00:00,123,288,5,11,664,560,104,12
677,2022-01-29 05:00:00,124,275,10,18,700,597,103,6
678,2022-01-29 06:00:00,123,274,13,17,741,534,207,6
679,2022-01-29 07:00:00,131,269,13,13,676,555,121,11
680,2022-01-29 08:00:00,121,258,12,10,532,440,92,8
681,2022-01-29 09:00:00,128,251,8,14,660,530,130,8
682,2022-01-29 10:00:00,145,278,8,12,658,544,114,14
683,2022-01-29 11:00:00,149,265,11,17,573,409,164,14
684,2022-01-29 12:00:00,121,289,7,12,690,572,118,8
685,2022-01-29 13:00:00,132,270,14,14,562,402,160,14
686,2022-01-29 14:00:00,132,271,8,11,766,536,230,6
687,2022-01-29 15:00:00,139,273,11,14,745,610,135,13
688,2022-01-29 16:00:00,130,288,7,18,542,442,100,10
689,2022-01-29 17:00:00,129,274,12,11,694,608,86,13
690,2022-01-29 18:00:00,146,264,13,13,554,413,141,10
691,2022-01-29 19:00:00,134,252,14,14,551,429,122,6
692,2022-01-29 20:00:00,124,260,5,12,598,446,152,7
693,2022-01-29 21:00:00,129,262,11,10,717,555,162,10
694,2022-01-29 22:00:00,145,274,9,14,611,502,109,9
695,2022-01-29 23:00:00,127,296,13,19,558,484,74,7
696,2022-01-30 00:00:00,135,297,11,10,674,539,135,10
697,2022-01-30 01:00:00,125,291,7,19,542,480,62,5
698,2022-01-30 02:00:00,129,298,10,14,680,597,83,9
699,2022-01-30 03:00:00,137,274,14,16,761,632,129,14
700,2022-01-30 04:00:00,139,261,14,19,691,537,154,7
701,2022-01-30 05:00:00,142,258,7,18,747,657,90,10
702,2022-01-30 06:00:00,128,283,6,17,766,558,208,10
703,2022-01-30 07:00:00,132,274,6,17,619,485,134,10
704,2022-01-30 08:00:00,138,276,12,19,764,585,179,7
705,2022-01-30 09:00:00,136,250,6,15,562,440,122,9
706,2022-01-30 10:00:00,143,263,9,12,516,421,95,9
707,2022-01-30 11:00:00,122,289,8,12,773,613,160,9
708,2022-01-30 12:00:00,124,296,8,12,565,505,60,10
709,2022-01-30 13:00:00,148,285,13,15,677,588,89,8
710,2022-01-30 14:00:00,123,261,14,18,661,565,96,7
711,2022-01-30 15:00:00,146,274,13,13,685,583,102,13
712,2022-01-30 16:00:00,131,282,13,19,679,550,129,7
713,2022-01-30 17:00:00,129,291,9,11,617,469,148,7
714,2022-01-30 18:00:00,123,267,12,19,794,623,171,5
715,2022-01-30 19:00:00,145,297,10,14,724,582,142,14
716,2022-01-30 20:00:00,144,272,11,17,707,521,186,8
717,2022-01-30 21:00:00,135,276,7,19,675,597,78,7
718,2022-01-30 22:00:00,120,280,6,14,547,420,127,5
719,2022-01-30 23:00:00,124,291,6,14,752,605,147,9
720,2022-01-31 00:00:00,141,252,14,16,645,528,117,13
721,2022-01-31 01:00:00,137,279,14,19,661,558,103,7
722,2022-01-31 02:00:00,123,272,5,15,672,515,157,8
723,2022-01-31 03:00:00,139,288,5,15,699,595,104,5
724,2022-01-31 04:00:00,127,288,8,18,500,426,74,5
725,2022-01-31 05:00:00,134,288,7,12,584,488,96,7
726,2022-01-31 06:00:00,128,278,5,18,563,410,153,9
727,2022-01-31 07:00:00,134,264,8,12,690,547,143,10
728,2022-01-31 08:00:00,128,266,5,11,525,374,151,14
729,2022-01-31 09:00:00,147,279,8,15,681,551,130,8
730,2022-01-31 10:00:00,120,293,5,10,668,540,128,14
731,2022-01-31 11:00:00,127,265,7,14,693,585,108,14
732,2022-01-31 12:00:00,148,253,14,16,703,584,119,14
733,2022-01-31 13:00:00,145,254,6,19,568,455,113,10
734,2022-01-31 14:00:00,140,296,9,12,780,619,161,12
735,2022-01-31 15:00:00,143,295,10,18,541,442,99,14
736,2022-01-31 16:00:00,148,264,9,10,568,442,126,5
737,2022-01-31 17:00:00,131,273,7,11,713,550,163,8
738,2022-01-31 18:00:00,139,259,10,15,705,507,198,8
739,2022-01-31 19:00:00,142,257,9,16,592,416,176,13
740,2022-01-31 20:00:00,142,296,7,14,700,504,196,10
741,2022-01-31 21:00:00,125,259,6,17,585,454,131,7
742,2022-01-31 22:00:00,135,271,14,11,624,560,64,11
743,2022-01-31 23:00:00,142,251,9,16,588,431,157,7
744,2022-02-01 00:00:00,131,283,5,17,744,580,164,6
745,2022-02-01 01:00:00,126,255,13,15,514,383,131,13
746,2022-02-01 02:00:00,126,265,14,14,622,492,130,11
747,2022-02-01 03:00:00,138,274,13,14,730,637,93,7
748,2022-02-01 04:00:00,141,297,10,15,587,489,98,6
749,2022-02-01 05:00:00,127,283,11,18,711,513,198,8
750,2022-02-01 06:00:00,124,268,14,15,614,454,160,6
751,2022-02-01 07:00:00,148,275,12,18,768,576,192,10
752,2022-02-01 08:00:00,121,262,9,14,706,606,100,6
753,2022-02-01 09:00:00,135,250,10,17,608,453,155,7
754,2022-02-01 10:00:00,133,252,9,17,621,455,166,11
755,2022-02-01 11:00:00,122,273,12,17,552,467,85,5
756,2022-02-01 12:00:00,129,259,12,17,742,579,163,8
757,2022-02-01 13:00:00,122,255,6,14,593,427,166,8
758,2022-02-01 14:00:00,124,276,9,19,676,498,178,14
759,2022-02-01 15:00:00,138,281,6,16,542,441,101,6
760,2022-02-01 16:00:00,141,255,12,18,641,481,160,13
761,2022-02-01 17:00:00,128,280,10,10,593,508,85,12
762,2022-02-01 18:00:00,130,290,13,15,713,621,92,7
763,2022-02-01 19:00:00,144,292,11,19,640,478,162,14
764,2022-02-01 20:00:00,135,268,8,17,701,496,205,8
765,2022-02-01 21:00:00,135,282,8,12,651,476,175,8
766,2022-02-01 22:00:00,136,272,14,15,548,388,160,13
767,2022-02-01 23:00:00,149,258,10,18,536,381,155,14
768,2022-02-02 00:00:00,127,271,12,16,781,606,175,8
769,2022-02-02 01:00:00,141,291,6,10,678,547,131,10
770,2022-02-02 02:00:00,140,277,11,19,620,437,183,5
771,2022-02-02 03:00:00,145,258,9,11,788,569,219,6
772,2022-02-02 04:00:00,136,291,13,10,731,569,162,12
773,2022-02-02 05:00:00,148,252,14,14,604,431,173,13
774,2022-02-02 06:00:00,146,272,9,11,736,590,146,7
775,2022-02-02 07:00:00,128,270,6,18,640,449,191,5
776,2022-02-02 08:00:00,125,289,5,18,629,539,90,5
777,2022-02-02 09:00:00,132,284,6,17,611,526,85,6
778,2022-02-02 10:00:00,146,284,10,18,709,576,133,8
779,2022-02-02 11:00:00,123,269,11,14,502,399,103,7
780,2022-02-02 12:00:00,146,265,7,17,638,525,113,12
781,2022-02-02 13:00:00,135,293,5,12,671,545,126,11
782,2022-02-02 14:00:00,143,265,8,18,581,482,99,9
783,2022-02-02 15:00:00,122,251,5,10,636,454,182,10
784,2022-02-02 16:00:00,132,281,13,18,711,534,177,10
785,2022-02-02 17:00:00,148,285,7,10,711,630,81,10
786,2022-02-02 18:00:00,143,255,8,15,584,472,112,12
787,2022-02-02 19:00:00,143,266,9,18,571,484,87,14
788,2022-02-02 20:00:00,140,287,9,12,673,531,142,14
789,2022-02-02 21:00:00,127,293,6,18,518,416,102,7
790,2022-02-02 22:00:00,149,275,14,14,533,462,71,12
791,2022-02-02 23:00:00,142,280,9,18,567,475,92,11
792,2022-02-03 00:00:00,121,270,13,19,633,528,105,7
793,2022-02-03 01:00:00,126,283,12,15,592,479,113,13
794,2022-02-03 02:00:00,141,293,7,16,634,504,130,10
795,2022-02-03 03:00:00,139,286,10,12,529,426,103,12
796,2022-02-03 04:00:00,128,258,8,10,727,614,113,12
797,2022-02-03 05:00:00,138,275,9,10,552,424,128,14
798,2022-02-03 06:00:00,129,275,10,16,655,571,84,5
799,2022-02-03 07:00:00,133,263,8,17,737,660,77,9
800,2022-02-03 08:00:00,141,273,10,15,672,479,193,6
801,2022-02-03 09:00:00,130,279,10,19,538,435,103,14
802,2022-02-03 10:00:00,120,283,7,11,616,459,157,6
803,2022-02-03 11:00:00,131,289,14,16,535,445,90,6
804,2022-02-03 12:00:00,139,259,6,14,679,504,175,10
805,2022-02-03 13:00:00,135,297,11,19,701,550,151,5
806,2022-02-03 14:00:00,140,280,10,13,714,638,76,13
807,2022-02-03 15:00:00,123,262,11,14,535,403,132,10
808,2022-02-03 16:00:00,142,283,9,15,537,387,150,8
809,2022-02-03 17:00:00,135,267,14,11,707,504,203,8
810,2022-02-03 18:00:00,147,267,10,10,516,393,123,9
811,2022-02-03 19:00:00,136,252,9,18,606,454,152,7
812,2022-02-03 20:00:00,144,297,13,18,543,396,147,14
813,2022-02-03 21:00:00,121,259,6,18,583,496,87,6
814,2022-02-03 22:00:00,134,274,13,17,765,669,96,13
815,2022-02-03 23:00:00,135,287,11,10,710,562,148,9
816,2022-02-04 00:00:00,128,281,14,15,501,428,73,11
817,2022-02-04 01:00:00,147,254,6,19,767,641,126,12
818,2022-02-04 02:00:00,141,275,7,16,583,514,69,13
819,2022-02-04 03:00:00,134,275,13,19,684,607,77,8
820,2022-02-04 04:00:00,122,275,13,13,722,548,174,10
821,2022-02-04 05:00:00,123,260,11,18,637,510,127,9
822,2022-02-04 06:00:00,143,296,8,19,606,497,109,9
823,2022-02-04 07:00:00,146,272,13,18,551,454,97,7
824,2022-02-04 08:00:00,129,295,7,19,654,574,80,11
825,2022-02-04 09:00:00,120,275,8,13,677,527,150,8
826,2022-02-04 10:00:00,143,285,9,16,673,481,192,6
827,2022-02-04 11:00:00,138,258,5,15,687,545,142,7
828,2022-02-04 12:00:00,127,264,14,12,613,445,168,11
829,2022-02-04 13:00:00,143,273,12,19,617,490,127,8
830,2022-02-04 14:00:00,148,281,11,19,798,636,162,10
831,2022-02-04 15:00:00,120,291,13,14,610,538,72,7
832,2022-02-04 16:00:00,129,275,8,19,701,521,180,13
833,2022-02-04 17:00:00,127,267,13,19,690,570,120,6
834,2022-02-04 18:00:00,147,284,11,18,600,497,103,10
835,2022-02-04 19:00:00,122,259,10,16,589,455,134,11
836,2022-02-04 20:00:00,134,274,14,16,713,617,96,8
837,2022-02-04 21:00:00,138,266,12,15,596,440,156,14
838,2022-02-04 22:00:00,142,286,10,18,769,572,197,13
839,2022-02-04 23:00:00,126,297,14,12,769,617,152,14
840,2022-02-05 00:00:00,127,265,8,19,693,496,197,10
841,2022-02-05 01:00:00,137,261,13,15,557,441,116,10
842,2022-02-05 02:00:00,140,276,13,12,755,678,77,13
843,2022-02-05 03:00:00,126,264,6,19,601,440,161,12
844,2022-02-05 04:00:00,138,253,9,19,530,383,147,10
845,2022-02-05 05:00:00,125,254,13,13,625,467,158,12
846,2022-02-05 06:00:00,126,296,5,10,706,620,86,14
847,2022-02-05 07:00:00,132,259,8,12,757,627,130,10
848,2022-02-05 08:00:00,121,292,9,19,737,516,221,12
849,2022-02-05 09:00:00,144,274,6,12,583,422,161,6
850,2022-02-05 10:00:00,141,299,13,11,559,467,92,13
851,2022-02-05 11:00:00,134,281,14,17,614,497,117,11
852,2022-02-05 12:00:00,120,269,11,15,547,390,157,6
853,2022-02-05 13:00:00,131,275,12,16,699,601,98,9
854,2022-02-05 14:00:00,136,293,14,18,544,453,91,6
855,2022-02-05 15:00:00,127,276,12,16,794,704,90,7
856,2022-02-05 16:00:00,126,287,10,19,505,396,109,10
857,2022-02-05 17:00:00,127,282,10,14,785,556,229,10
858,2022-02-05 18:00:00,143,287,5,19,655,476,179,8
859,2022-02-05 19:00:00,134,278,10,15,562,489,73,12
860,2022-02-05 20:00:00,138,264,11,11,549,408,141,11
861,2022-02-05 21:00:00,137,283,8,18,574,410,164,6
862,2022-02-05 22:00:00,141,258,7,15,746,552,194,11
863,2022-02-05 23:00:00,128,279,8,17,524,381,143,11
864,2022-02-06 00:00:00,134,274,8,15,758,569,189,5
865,2022-02-06 01:00:00,123,288,8,11,734,612,122,9
866,2022-02-06 02:00:00,122,251,7,12,722,521,201,7
867,2022-02-06 03:00:00,137,255,9,10,769,680,89,13
868,2022-02-06 04:00:00,143,252,7,13,736,640,96,10
